College_ID,College_Name,University_Name,State,City,College_Type,Establishment_Year,NAAC_Grade,NIRF_Rank,Total_Students,Total_Faculty,Student_Faculty_Ratio,UG_Courses,PG_Courses,Placement_Percentage,Average_Package_LPA,Highest_Package_LPA,Internship_Percentage,Research_Publications,Annual_Fees_INR,Graduation_Rate,Academic_Year
CLG01398,St. Stephen's Institute of Pharmacy,Chandigarh University,Rajasthan,Kota,Deemed,1981,B++,398.0,4931,239.0,20.63,"BBA, BCA, B.Sc, B.Pharm, LLB",Not Available,76.6,7.5,20.61,90.8,70.0,430656.0,81.6,2022-23
CLG01404,Ramaiah Institute of Pharmacy,Kurukshetra University,Assam,Guwahati,Government,1962,B,339.0,4814,211.0,22.82,"BCA, B.Com, LLB, BA",M.Arch,79.6,8.45,17.43,69.1,34.0,45389.0,77.1,2023-24
CLG01370,National Institute of Technology Srinagar,SRM Institute of Science and Technology,Rajasthan,Jodhpur,Autonomous,1957,A,99.0,1872,201.0,9.31,B.Pharm,Not Available,49.6,8.75,11.87,67.1,47.0,149015.0,62.3,2023-24
CLG00072,"Sardar Patel College of Arts, Science and Commerce",Bangalore University,Kerala,Kochi,Autonomous,1971,C,314.0,3737,236.0,15.83,"B.Sc, B.Arch, B.Pharm","M.Arch, M.Sc, MA",57.8,7.94,16.68,62.1,6.0,118362.0,73.5,2023-24
CLG01272,KIIT Government Engineering College,Visvesvaraya Technological University,Haryana,Gurugram,Government,1961,B,388.0,6698,347.0,19.3,B.Com,"M.Sc, MA, MBA, M.Pharm",82.0,2.85,16.2,91.1,43.0,46922.0,80.9,2022-23
CLG00888,Ram Lal Anand School of Business Management,Manipal Academy of Higher Education,Haryana,Gurugram,Private,1971,B,190.0,3890,190.0,20.47,"B.Tech, B.Pharm, LLB, BA, B.Sc","LLM, M.Pharm, MBA, M.Com",95.2,18.0,23.91,71.3,29.0,99277.0,73.3,2022-23
CLG00329,Hindu Institute of Management and Research,Manipal Academy of Higher Education,Gujarat,Surat,Deemed,1985,B,193.0,3415,233.0,14.66,BBA,"M.Com, M.Pharm",91.9,3.58,12.02,63.1,39.0,233568.0,95.7,2022-23
CLG01743,National Institute of Technology Rourkela,Utkal University,Andhra Pradesh,Vijayawada,Private,1952,B+,44.0,3994,363.0,11.0,LLB,"M.Com, MCA",56.4,4.88,11.45,83.5,1.0,334988.0,62.9,2023-24
CLG00472,St. Xavier's Law College,Kurukshetra University,Bihar,Patna,Government,1985,B+,186.0,2989,341.0,8.77,"B.Arch, BBA","M.Sc, M.Com, M.Pharm",79.0,4.45,13.34,76.0,1.0,80406.0,77.4,2022-23
CLG00173,Loyola Law College,VIT University,Odisha,Rourkela,Deemed,1994,Not Accredited,247.0,200,14.0,14.29,"B.Com, B.Tech, LLB",Not Available,51.8,9.48,32.8125,61.3,1.0,309990.0,72.5,2023-24
CLG00798,Thapar Institute of Higher Education,Sharda University,Haryana,Hisar,Autonomous,1987,A+,342.0,200,10.0,20.0,"LLB, B.Arch, B.Com, BA",Not Available,67.8,6.5,11.84,100.0,16.0,206284.0,81.5,2023-24
CLG01569,KIIT Institute of Pharmacy,Punjab Technical University,Kerala,Kochi,Autonomous,2024,B++,247.0,2310,133.0,17.37,"BCA, BBA","M.Pharm, MBA",70.3,9.56,20.76,75.2,31.0,49792.0,79.6,2024-25
CLG01774,Manipal Institute of Information Technology,Utkal University,Haryana,Chandigarh,Private,1988,C,329.0,3071,123.0,24.97,"B.Sc, B.Arch, B.Com, BA","M.Com, M.Sc, M.Arch, MCA",74.1,1.05,27.27,95.0,7.0,300606.0,72.2,2022-23
CLG00180,National Institute of Technology Trichy,University of Delhi,Maharashtra,Nashik,Private,2003,Not Accredited,450.0,1990,132.0,15.08,"BCA, B.Arch, B.Tech, BA","MA, M.Com, LLM, M.Tech",90.5,12.22,19.3,90.9,12.0,247713.0,86.5,2022-23
CLG01645,Indian Institute of Technology Jodhpur,SRM Institute of Science and Technology,Rajasthan,Kota,Deemed,1971,A,200.0,419,48.0,8.73,"B.Tech, LLB, B.Com","M.Arch, M.Pharm, MBA, M.Com",62.4,8.22,16.2,49.0,24.0,194591.0,70.6,2024-25
CLG01601,Indian Institute of Technology Bhubaneswar,University of Mumbai,Uttarakhand,Haldwani,Private,1962,B++,367.0,2527,257.0,9.83,"B.Pharm, LLB, BCA, B.Sc",Not Available,66.8,9.67,22.59,38.4,13.0,231573.0,72.0,2022-23
CLG00003,Christ Polytechnic Institute,Bangalore University,Kerala,Kochi,Private,1996,B+,358.0,5698,620.0,9.19,"BBA, B.Sc",Not Available,65.9,7.7,10.38,42.0,2.0,287569.0,72.8,2023-24
CLG01595,Indian Institute of Technology Kharagpur,Punjab Technical University,Tamil Nadu,Coimbatore,Autonomous,2011,A++,458.0,4096,427.0,9.59,"LLB, B.Arch, BA","M.Com, M.Pharm, MBA, M.Arch",44.2,10.31,13.41,77.0,5.0,131001.0,59.6,2023-24
CLG00518,Jain Institute of Pharmacy,Sharda University,Assam,Silchar,Autonomous,1999,A+,488.0,2469,251.0,9.84,B.Com,"M.Tech, MA, LLM, MCA",45.7,7.28,15.73,54.6,54.0,273843.0,96.3,2023-24
CLG00489,Maharaja College of Commerce and Economics,Bharathiar University,Jammu And Kashmir,Srinagar,Government,1991,A++,182.0,1431,62.0,23.08,"B.Pharm, BA, BBA","M.Sc, MCA, MA, M.Arch",66.5,5.93,13.55,68.2,16.0,72653.0,95.7,2024-25
CLG00982,National Institute of Technology Allahabad,University of Mumbai,Madhya Pradesh,Gwalior,Private,1974,B,138.0,2149,253.0,8.49,"B.Arch, LLB, B.Pharm, B.Tech, BA","M.Sc, M.Com, MCA",62.6,8.36,15.1,83.8,22.0,97022.0,80.0,2023-24
CLG01098,Manipal Medical College,University of Mumbai,Jharkhand,Chandigarh,Private,1995,A,160.0,5226,254.0,20.57,B.Pharm,M.Com,70.3,10.86,21.11,63.8,36.0,121571.0,82.4,2023-24
CLG00117,Miranda House Indian Institute of Technology,Sharda University,Gujarat,Ahmedabad,Deemed,2024,A+,214.0,2798,201.0,13.92,LLB,Not Available,76.2,7.37,17.82,66.5,12.0,97360.0,76.9,2023-24
CLG01078,Christ Indian Institute of Technology,Bharathiar University,Andhra Pradesh,Vijayawada,Private,1978,B++,17.0,3044,169.0,18.01,"BBA, B.Arch, LLB, B.Sc","M.Sc, LLM, MCA",55.6,6.35,9.76,77.5,15.0,273406.0,72.6,2024-25
CLG01613,Guru Nanak Institute of Engineering and Technology,Mahatma Gandhi University,Uttarakhand,Dehradun,Private,1979,B,202.0,3352,186.0,18.02,"BCA, BA, LLB","M.Com, MCA, M.Sc, MBA",77.9,5.53,13.65,70.4,69.0,355963.0,100.0,2023-24
CLG01049,Indian Institute of Technology Indore,Kurukshetra University,Madhya Pradesh,Indore,Autonomous,1993,Not Accredited,282.0,2922,212.0,13.78,"B.Com, B.Sc, BCA","M.Tech, M.Pharm, MBA, MCA",80.0,15.76,25.69,73.8,6.0,59875.0,98.0,2024-25
CLG00455,DAV Institute of Technology and Science,Amity University,Madhya Pradesh,Jabalpur,Private,1997,A,41.0,2602,253.0,10.28,BBA,"MA, M.Tech",52.6,7.31,17.04,88.2,28.0,347310.0,83.1,2023-24
CLG00870,"Manipal College of Arts, Science and Commerce",Banaras Hindu University,West Bengal,Siliguri,Deemed,2010,B,269.0,3126,343.0,9.11,"BCA, BBA, LLB, B.Sc","M.Pharm, M.Arch",85.8,8.43,13.95,87.4,27.0,260562.0,77.0,2023-24
CLG00005,Lady Shri Ram Law College,Banaras Hindu University,Karnataka,Mysuru,Autonomous,2022,C,159.0,3813,328.0,11.62,"B.Arch, B.Pharm, B.Sc, B.Com","LLM, MBA, MCA, M.Pharm",34.7,4.5,13.24,79.8,2.0,128568.0,67.9,2023-24
CLG00667,Hansraj College of Commerce and Economics,University of Delhi,Uttarakhand,Haldwani,Deemed,1959,B+,68.0,5139,311.0,16.52,BA,Not Available,29.9,6.42,10.13,58.4,39.0,187372.0,83.7,2023-24
CLG00475,Presidency College of Engineering and Technology,Ranchi University,Puducherry,Puducherry,Government,1990,B+,247.0,4444,512.0,8.68,"BBA, B.Tech, B.Sc, BCA",MA,54.4,6.57,19.66,73.4,29.0,69695.0,95.4,2024-25
CLG01023,Miranda House Law College,Gujarat Technological University,Chhattisgarh,Raipur,Private,1956,B++,225.0,5378,226.0,23.8,B.Arch,"MCA, LLM, M.Tech, M.Com",90.5,7.8,13.4,76.4,23.0,217582.0,71.3,2023-24
CLG00842,National Institute of Technology Allahabad,Punjab Technical University,Punjab,Ludhiana,Private,1998,A,49.0,2466,262.0,9.41,B.Com,Not Available,78.4,12.19,27.92,39.9,67.0,378920.0,86.3,2022-23
CLG01422,Bishop Cotton College of Engineering,Manipal Academy of Higher Education,Uttar Pradesh,Agra,Private,1988,B++,493.0,4574,379.0,12.07,"B.Pharm, BA, B.Tech, BBA, BCA",M.Tech,75.9,10.71,17.76,77.7,37.0,232598.0,69.1,2024-25
CLG00368,Ram Lal Anand Institute of Higher Education,Jawaharlal Nehru University,Odisha,Bhubaneswar,Autonomous,1955,A+,339.0,200,24.0,8.33,B.Sc,MA,27.2,6.58,14.34,41.6,2.0,21441.0,100.0,2022-23
CLG01699,National Institute of Technology Jamshedpur,Jadavpur University,West Bengal,Kolkata,Autonomous,1955,C,457.0,6629,378.0,17.54,"LLB, BA","MBA, M.Com, MA",96.1,6.34,19.13,43.6,13.0,67851.0,64.2,2022-23
CLG00021,Maharaja School of Business Management,JNTU Hyderabad,Bihar,Chandigarh,Private,1979,A,335.0,3164,280.0,11.3,"BBA, B.Sc, B.Arch","M.Arch, MCA, M.Tech, LLM",82.9,8.97,16.27,48.1,57.0,98515.0,68.9,2023-24
CLG00358,Vellore College of Commerce and Economics,Sharda University,Telangana,Chandigarh,Private,2015,Not Accredited,463.0,2471,127.0,19.46,"B.Com, B.Arch, LLB, BA","MCA, LLM",53.3,6.84,8.87,37.9,17.0,197412.0,82.1,2023-24
CLG00490,Amrita Law College,Aligarh Muslim University,Uttarakhand,Dehradun,Deemed,2016,C,399.0,3176,140.0,22.69,"B.Tech, B.Com, BA, LLB, B.Pharm","M.Pharm, M.Com, MA, M.Tech",86.9,13.66,30.65,58.1,7.0,239140.0,69.5,2023-24
CLG00453,National Institute of Technology Warangal,JNTU Hyderabad,Chhattisgarh,Bhilai,Deemed,1991,A,320.0,2245,104.0,21.59,"LLB, B.Pharm",Not Available,70.3,7.24,11.29,80.2,101.0,176659.0,57.3,2023-24
CLG01649,Ashoka Institute of Higher Education,University of Mumbai,Odisha,Rourkela,Government,1977,B,182.0,4035,332.0,12.15,B.Tech,"M.Com, M.Arch, MCA, MA",71.9,8.35,16.26,100.0,11.0,69423.0,76.3,2023-24
CLG01378,Guru Nanak Indian Institute of Technology,Andhra University,Kerala,Kochi,Private,1955,A+,437.0,3925,157.0,25.0,"B.Sc, BA, B.Tech","LLM, M.Arch, M.Pharm",70.3,8.49,16.19,57.9,11.0,136213.0,78.2,2022-23
CLG00397,Indian Institute of Technology Bombay,VTU,Gujarat,Surat,Private,1993,C,65.0,2772,291.0,9.53,"B.Arch, B.Com, B.Pharm, B.Tech, LLB",Not Available,100.0,14.59,27.74,48.4,11.0,329317.0,78.5,2022-23
CLG00958,National Institute of Technology Trichy,Rajasthan Technical University,Delhi,Delhi,Autonomous,1956,B++,183.0,4959,268.0,18.5,"BA, B.Pharm, B.Com, B.Tech","M.Tech, M.Pharm, MCA, M.Arch",59.1,7.43,15.0,67.0,5.0,178360.0,99.1,2022-23
CLG00376,Bhavan's Polytechnic Institute,Guwahati University,Maharashtra,Mumbai,Government,1988,C,82.0,5746,351.0,16.37,"BBA, B.Arch",Not Available,100.0,7.21,10.31,78.6,0.0,35627.0,94.5,2024-25
CLG00770,Indian Institute of Technology Hyderabad,Jadavpur University,Karnataka,Bengaluru,Deemed,1993,C,314.0,3486,379.0,9.2,"B.Pharm, BCA, B.Arch, LLB, B.Tech",Not Available,46.9,7.46,15.99,78.2,15.0,219609.0,88.7,2024-25
CLG01411,DAV Institute of Technology and Science,Bharathiar University,Himachal Pradesh,Shimla,Private,2016,B++,247.0,2215,223.0,9.93,"B.Com, B.Tech",Not Available,56.6,5.45,16.67,80.2,23.0,291671.0,79.2,2024-25
CLG01638,Christ Institute of Management Studies,Chandigarh University,Jammu And Kashmir,Jammu,Private,1965,Not Accredited,401.0,4428,439.0,10.09,"B.Arch, B.Tech",Not Available,82.1,3.76,12.57,47.5,33.0,191856.0,93.0,2023-24
CLG01732,Netaji Subhas Indian Institute of Technology,Amity University,Goa,Panaji,Deemed,1955,B,495.0,3867,365.0,10.59,"BCA, BBA, BA",M.Pharm,54.9,14.39,20.23,81.1,4.0,286737.0,98.2,2023-24
CLG00749,Hansraj College of Engineering,Chandigarh University,Andhra Pradesh,Vijayawada,Autonomous,2001,A++,70.0,200,11.0,18.18,"BBA, B.Arch, BCA, LLB, B.Com","M.Arch, M.Tech",66.1,11.94,32.8125,65.7,20.0,135523.0,66.5,2023-24
CLG01206,Jain Indian Institute of Technology,Ranchi University,Himachal Pradesh,Solan,Private,1968,B++,32.0,3724,164.0,22.71,"BCA, BA","M.Pharm, M.Arch, MCA",96.4,11.83,22.11,74.3,7.0,375565.0,98.7,2022-23
CLG00205,Indian Institute of Technology Ropar,JNTU Hyderabad,Uttarakhand,Dehradun,Deemed,2016,Not Accredited,181.0,4341,217.0,20.0,"B.Com, B.Tech, BBA",M.Pharm,64.7,9.75,15.84,62.9,14.0,235817.0,86.3,2023-24
CLG00288,Loyola Institute of Information Technology,Banaras Hindu University,Andhra Pradesh,Visakhapatnam,Private,2000,B,42.0,6518,319.0,20.43,"BA, B.Arch, B.Sc, BBA, B.Pharm","MCA, M.Pharm",88.4,8.25,22.9,58.0,36.0,406341.0,63.8,2024-25
CLG01138,Hansraj Institute of Applied Sciences,Mahatma Gandhi University,Jharkhand,Ranchi,Private,1979,C,348.0,4623,230.0,20.1,"B.Sc, LLB","LLM, MBA, M.Com",96.9,8.1,18.73,64.6,5.0,219395.0,100.0,2022-23
CLG00110,Maharaja Government Polytechnic College,Gujarat Technological University,Delhi,Delhi,Private,2010,B++,100.0,4547,218.0,20.86,"BCA, BBA, LLB",Not Available,77.1,10.49,22.0,91.3,18.0,269759.0,84.8,2022-23
CLG01692,Christ Institute of Management Studies,Savitribai Phule Pune University,Maharashtra,Nashik,Government,1982,A+,212.0,4347,176.0,24.7,"BCA, BBA, B.Arch","M.Sc, M.Com, M.Tech",100.0,7.61,18.11,49.0,57.0,89238.0,80.0,2024-25
CLG01279,Shiv Nadar Institute of Technology and Science,Calcutta University,Punjab,Patiala,Government,1957,Not Accredited,307.0,2805,113.0,24.82,"BBA, B.Tech, LLB",Not Available,89.4,11.35,20.16,68.0,29.0,13396.0,78.5,2023-24
CLG01770,Bhavan's Institute of Engineering and Technology,Guwahati University,Goa,Margao,Government,1960,A,284.0,4430,433.0,10.23,LLB,"M.Tech, MBA, LLM",66.7,6.77,20.67,62.4,6.0,156478.0,94.3,2024-25
CLG00763,National Institute of Technology Trichy,Punjab Technical University,Uttar Pradesh,Kanpur,Private,2018,Not Accredited,207.0,4529,423.0,10.71,"B.Pharm, BBA, BCA, B.Sc, B.Tech",M.Pharm,83.3,5.35,17.04,88.4,11.0,172495.0,76.5,2022-23
CLG00987,Miranda House Institute of Management Studies,Amity University,Assam,Silchar,Government,1956,A,190.0,2940,117.0,25.13,"LLB, B.Arch, BA",Not Available,59.9,8.63,12.55,78.5,19.0,113617.0,74.8,2023-24
CLG01151,National Institute of Technology Trichy,Mahatma Gandhi University,Jharkhand,Jamshedpur,Deemed,1952,B+,292.0,2723,126.0,21.61,"B.Pharm, B.Arch, B.Com, BCA","M.Tech, M.Com, M.Sc, MBA",79.2,5.89,9.26,78.7,6.0,270729.0,75.4,2024-25
CLG00894,Jain Polytechnic Institute,Jawaharlal Nehru University,Jammu And Kashmir,Jammu,Government,1957,Not Accredited,147.0,3773,312.0,12.09,"BA, BCA","MBA, MCA, M.Pharm, M.Tech",75.9,8.45,19.9,61.6,23.0,121562.0,59.5,2023-24
CLG01035,Sardar Patel College of Commerce and Economics,Andhra University,Andhra Pradesh,Visakhapatnam,Government,1964,A+,199.0,3888,250.0,15.55,"B.Tech, BBA","M.Pharm, MCA",50.8,9.39,14.36,67.1,64.0,60719.0,78.5,2024-25
CLG00705,BITS Government Engineering College,Utkal University,Gujarat,Rajkot,Private,1969,B,35.0,1066,96.0,11.1,"BCA, B.Pharm, BBA, LLB, BA","MBA, M.Tech, LLM",100.0,5.83,7.53,72.5,42.0,395543.0,80.0,2023-24
CLG01734,National Institute of Technology Calicut,Andhra University,Puducherry,Puducherry,Private,1979,A,362.0,4392,398.0,11.04,B.Com,"MCA, LLM, MBA, MA",100.0,8.45,10.5,58.5,50.0,467483.0,100.0,2024-25
CLG00778,Ramaiah Institute of Pharmacy,Dr. APJ Abdul Kalam Technical University,Uttarakhand,Roorkee,Government,2016,Not Accredited,409.0,2384,204.0,11.69,"B.Tech, BBA, BCA, B.Sc","M.Arch, M.Sc",49.3,5.57,11.15,71.8,21.0,90649.0,97.2,2024-25
CLG00230,National Institute of Technology Trichy,Andhra University,Tamil Nadu,Coimbatore,Deemed,2012,Not Accredited,180.0,4515,443.0,10.19,"B.Sc, BBA",MCA,29.1,5.23,12.38,32.1,19.0,201670.0,82.8,2023-24
CLG00147,Indian Institute of Technology Hyderabad,Aligarh Muslim University,Maharashtra,Nagpur,Government,1986,A+,232.0,3186,180.0,17.7,"LLB, B.Sc, BBA, B.Tech","MCA, M.Tech, M.Arch, LLM",67.7,10.86,14.13,29.0,39.0,42704.0,50.0,2023-24
CLG01328,Indian Institute of Technology Kharagpur,Rajasthan Technical University,Kerala,Kozhikode,Private,1979,A,461.0,516,25.0,20.64,"BBA, B.Pharm, B.Tech, B.Sc",Not Available,70.5,9.28,13.88,68.4,81.0,31945.0,80.0,2023-24
CLG01507,Sardar Patel Institute of Management and Research,Mahatma Gandhi University,Odisha,Cuttack,Private,1967,C,381.0,2306,98.0,23.53,"LLB, B.Arch",Not Available,82.1,7.71,22.49,64.2,9.0,177719.0,88.3,2024-25
CLG01563,Loyola National Institute of Technology,University of Mumbai,Bihar,Muzaffarpur,Government,1999,B++,402.0,1712,90.0,19.02,"B.Tech, B.Pharm, BBA, BA, B.Arch","MCA, LLM, M.Pharm, M.Tech",54.9,5.6,22.63,62.5,14.0,61652.0,92.7,2023-24
CLG00644,Sardar Patel Indian Institute of Technology,Banaras Hindu University,Goa,Panaji,Deemed,2012,B+,158.0,1482,60.0,24.7,"BCA, B.Pharm","LLM, M.Sc, M.Tech, MA",54.5,12.48,26.92,71.8,64.0,320021.0,100.0,2024-25
CLG00186,Vellore Law College,Savitribai Phule Pune University,Assam,Silchar,Autonomous,2023,B,247.0,4269,406.0,10.51,"B.Com, LLB, B.Sc, B.Arch","M.Sc, M.Arch, LLM",65.3,9.91,21.29,46.3,53.0,174299.0,87.9,2024-25
CLG01330,Christ Institute of Pharmacy,Ranchi University,Jammu And Kashmir,Srinagar,Private,1961,B+,314.0,2344,128.0,18.31,"LLB, BBA","MBA, M.Tech",54.2,5.84,10.89,57.9,8.0,207092.0,77.3,2023-24
CLG00276,Lady Shri Ram Institute of Information Technology,Manipal Academy of Higher Education,Haryana,Hisar,Deemed,2005,A,163.0,2299,125.0,18.39,"LLB, BA, B.Pharm, BBA, B.Com","M.Pharm, M.Arch, M.Tech",68.9,11.87,17.44,82.0,103.0,20248.0,82.3,2024-25
CLG01371,Amrita Institute of Technology and Science,Chandigarh University,Maharashtra,Mumbai,Private,2011,A+,357.0,200,10.0,20.0,"B.Sc, BA, LLB, BCA",Not Available,57.0,5.89,12.14,78.3,36.0,283430.0,97.5,2024-25
CLG01089,Bishop Cotton Institute of Management Studies,Jadavpur University,Himachal Pradesh,Mandi,Autonomous,2006,C,30.0,2530,158.0,16.01,"B.Tech, BBA","M.Tech, M.Com",61.4,9.12,14.84,35.0,29.0,121000.0,60.7,2022-23
CLG01150,Symbiosis National Institute of Technology,JNTU Hyderabad,Jammu And Kashmir,Srinagar,Government,1977,A++,71.0,3921,240.0,16.34,"B.Arch, B.Com","M.Sc, MBA, MCA, M.Com",60.0,5.96,10.73,85.7,18.0,35740.0,88.7,2024-25
CLG00431,Bishop Cotton College of Engineering and Technology,Manipal Academy of Higher Education,West Bengal,Kolkata,Deemed,1988,B++,161.0,1654,158.0,10.47,"BBA, B.Arch, B.Pharm",Not Available,73.5,11.49,18.63,72.9,2.0,236821.0,82.3,2022-23
CLG01755,National Institute of Technology Durgapur,University of Delhi,Jharkhand,Jamshedpur,Government,2017,C,164.0,1476,62.0,23.81,"BCA, LLB","MCA, M.Sc",50.5,5.13,14.46,63.9,0.0,57191.0,89.0,2022-23
CLG00371,Indian Institute of Technology Ropar,Lovely Professional University,Goa,Margao,Private,1955,A+,250.0,3046,305.0,9.99,"B.Pharm, BBA, BCA","MA, M.Arch, M.Com",23.1,6.53,13.87,95.6,11.0,316492.0,63.3,2023-24
CLG00112,Amrita Institute of Pharmacy,Aligarh Muslim University,Bihar,Muzaffarpur,Private,2013,C,66.0,3463,154.0,22.49,"BBA, BA, B.Arch, B.Tech","MBA, M.Com, M.Tech",100.0,14.1,24.28,65.8,6.0,262003.0,74.0,2024-25
CLG01680,St. Stephen's Medical College,VTU,Maharashtra,Nagpur,Deemed,1995,B+,224.0,2666,198.0,13.46,"B.Sc, LLB, BCA, B.Pharm","LLM, MA, M.Tech, MCA",57.2,11.27,18.79,38.9,31.0,257269.0,82.0,2023-24
CLG00654,Maharaja College of Engineering and Technology,Guwahati University,Odisha,Bhubaneswar,Private,2019,C,17.0,3565,249.0,14.32,"B.Com, LLB, B.Arch, B.Sc, B.Tech",Not Available,87.2,6.22,13.65,64.7,12.0,318332.0,95.9,2022-23
CLG00142,Amrita Polytechnic Institute,Ranchi University,Punjab,Chandigarh,Private,1964,A++,173.0,4304,226.0,19.04,"BA, B.Com","LLM, M.Arch",53.8,7.58,15.2,64.5,27.0,331776.0,72.2,2023-24
CLG01170,Indian Institute of Technology Delhi,Punjab Technical University,Karnataka,Mysuru,Government,2012,B,378.0,2378,225.0,10.57,BCA,Not Available,46.0,12.18,24.17,67.5,43.0,16720.0,81.2,2022-23
CLG00685,Symbiosis College of Engineering and Technology,Anna University,Bihar,Gaya,Deemed,1957,A,201.0,997,45.0,22.16,BCA,"M.Pharm, M.Arch, LLM, M.Tech",66.1,5.07,7.64,38.2,34.0,92373.0,76.6,2022-23
CLG01509,Miranda House College of Commerce and Economics,Osmania University,Himachal Pradesh,Solan,Deemed,1981,B+,145.0,3426,193.0,17.75,"LLB, B.Tech, BCA, BA","MCA, MA, M.Tech, LLM",81.4,11.11,24.53,62.3,1.0,281055.0,85.5,2022-23
CLG01736,Indian Institute of Technology Bhubaneswar,Kurukshetra University,Maharashtra,Mumbai,Government,1956,A,487.0,4481,368.0,12.18,"B.Tech, B.Sc, B.Pharm, BCA, BBA","M.Com, MA, M.Sc",41.1,8.27,16.04,30.9,12.0,30800.0,85.7,2023-24
CLG01730,Maharaja Polytechnic Institute,Mahatma Gandhi University,Gujarat,Rajkot,Autonomous,1950,B++,338.0,2637,212.0,12.44,"BBA, BCA","M.Pharm, MA",56.8,3.84,14.48,70.4,72.0,60947.0,83.5,2023-24
CLG00899,St. Stephen's Government Polytechnic College,Aligarh Muslim University,Andhra Pradesh,Visakhapatnam,Private,2011,A,11.0,4498,250.0,17.99,"BA, B.Com, B.Arch, BCA",LLM,100.0,5.54,15.07,47.3,0.0,187516.0,89.3,2022-23
CLG01006,National Institute of Technology Patna,Gujarat Technological University,Telangana,Warangal,Private,1990,C,402.0,1147,118.0,9.72,BA,Not Available,50.8,8.67,21.58,62.9,9.0,152783.0,81.0,2023-24
CLG00652,Fergusson Government Polytechnic College,Utkal University,Himachal Pradesh,Solan,Government,1996,C,392.0,3328,171.0,19.46,"BA, LLB, B.Pharm, B.Com",Not Available,72.7,5.59,14.4,88.4,9.0,104942.0,70.1,2022-23
CLG01449,Ram Lal Anand Institute of Technology and Science,Aligarh Muslim University,Chhattisgarh,Bilaspur,Autonomous,1995,B,481.0,5803,379.0,15.31,"B.Arch, B.Pharm","MBA, MCA, M.Sc",100.0,7.72,20.79,69.6,14.0,120218.0,74.1,2022-23
CLG00493,Indian Institute of Technology Bhubaneswar,JNTU Hyderabad,Puducherry,Puducherry,Private,1966,C,486.0,4121,284.0,14.51,BBA,Not Available,81.5,4.52,6.97,54.2,33.0,182076.0,50.0,2024-25
CLG00501,Indian Institute of Technology Madras,Visvesvaraya Technological University,Himachal Pradesh,Mandi,Autonomous,1978,A++,291.0,5364,216.0,24.83,"BBA, B.Sc, B.Arch, LLB","M.Arch, MBA, M.Pharm",67.8,9.37,23.29,64.2,2.0,89582.0,87.1,2022-23
CLG01474,Loyola Institute of Information Technology,Manipal Academy of Higher Education,Tamil Nadu,Coimbatore,Government,1950,B+,39.0,573,27.0,21.22,"B.Sc, BBA, B.Arch, BCA, B.Com","M.Arch, M.Pharm",71.7,6.43,14.05,70.7,31.0,121629.0,90.2,2022-23
CLG01133,St. Stephen's Government Polytechnic College,Guwahati University,Tamil Nadu,Madurai,Private,2023,B++,131.0,2707,209.0,12.95,"BA, B.Tech, B.Com, B.Sc, LLB",Not Available,63.4,8.04,23.33,72.7,2.0,74506.0,77.8,2022-23
CLG00659,National Institute of Technology Calicut,Gujarat Technological University,Jharkhand,Jamshedpur,Private,1974,A,100.0,3347,303.0,11.05,"BBA, B.Pharm, B.Com",Not Available,93.7,7.09,14.64,90.6,0.0,358299.0,67.1,2023-24
CLG00735,National Institute of Technology Kurukshetra,Gujarat Technological University,Tamil Nadu,Trichy,Private,1963,C,307.0,5016,422.0,11.89,"LLB, BA, B.Pharm",Not Available,100.0,4.64,14.91,50.6,7.0,137434.0,75.2,2023-24
CLG00285,Kirori Mal National Institute of Technology,Andhra University,West Bengal,Kolkata,Government,1984,A+,333.0,4237,176.0,24.07,B.Arch,"M.Sc, M.Tech",60.3,7.69,19.51,59.0,11.0,70051.0,83.8,2023-24
